,year,month,week,pct_de_마포구,pct_de_영등포구,pct_de_관악구,pct_de_송파구,pct_de_구로구,pct_de_중구,pct_de_양천구,pct_de_강서구,pct_de_금천구,pct_de_강북구,pct_de_강동구,pct_de_도봉구,pct_de_광진구,pct_de_서초구,pct_de_서대문구,pct_de_노원구,pct_de_강남구,pct_de_성동구,pct_de_은평구,pct_de_중랑구,pct_de_성북구,pct_de_동대문구,pct_de_동작구,pct_de_종로구,pct_de_용산구,pct_de_서북권,pct_de_서남권,pct_de_동남권,pct_de_도심권,pct_de_동북권
2017,2019,3,11,0.0015876131818517436,-0.006914767823391621,0.3594370603708288,0.00033485425171164707,0.014392783781217222,0.12958429695704687,0.025866951979356845,0.04550476120114455,0.3876534356183001,0.0,0.029724589925504974,0.0476689893954414,0.3764762551179035,-0.04680290192661607,0.261775072092278,0.10221564048527632,0.060573041327965926,0.23795392395007386,0.10478906795769016,-0.03158894595313422,0.20468069666182864,-0.09904825328956057,0.07396889694634856,0.08521505317291034,0.09565001452776745,0.06461263035240994,0.062229683844896355,-0.00011069052545542579,0.10406284510057784,0.021398732406684884
2024,2019,3,12,0.0034830224514670327,0.12030137311085509,0.02957676765845707,-0.10091835063097376,-0.12792727695955997,-0.14633660547415084,0.23298096586440153,-0.04015129883198543,0.04829548810117368,0.0,0.11943426721584194,0.2761071275571316,-0.0065248028402457026,-0.044998090689950865,0.440871000507872,-0.07698846606998899,-0.011405173424170578,0.21210780297384169,-0.10332466534023821,-0.05075368790544765,0.0,0.006205625794606373,0.16347846729045878,0.11160773327071571,0.06063902512880959,-0.01754620135850693,0.02526189401236323,-0.04398778830604888,0.012697358876506248,0.0752413338206066
2031,2019,3,13,0.01672837148538764,-0.06222327605807032,0.09138176185380531,-0.005829974708768559,0.011687180606905212,0.040402768046228665,-0.10797070108334661,0.06477117593583093,-0.30262762086039297,0.0,-0.07500838337956894,-0.1364118705828118,0.010372547847570912,0.037780514530108444,-0.0022873155324713013,-0.07532856523017073,-0.16170155201588676,-0.13777320109433167,0.06569742361375175,0.14863591869166148,0.009702268003975778,0.1709767481830442,-1.0,-0.04028612080980154,-0.010998547845191498,0.002652563428267918,-0.008224086032723954,-0.0556129652878502,-0.008374528292852679,0.023835113616076375
2038,2019,4,14,0.02907269446013938,-0.08309594368758288,-0.13643962259603148,-0.03263981256181958,0.06175841105157498,0.17130586012677207,-0.10294404423426173,-0.04871734612779299,0.19601226087510493,0.0,-0.20931417597809632,-0.05885558972210858,-0.045500344221048095,-0.06723217366753476,0.4262949111996006,0.13883296753197616,0.09744869648199361,0.10006876056395075,-0.013449035992412539,-0.18314479537168282,-0.32510766821410586,-0.06230679793757177,0.0,0.036942584918358,-0.058322814596156736,0.0785142743489411,-0.05365785800005174,-0.03538456238733212,0.029110262438060586,-0.021483636854370047
2045,2019,4,15,0.003634564307047672,0.06477982395964932,0.22078737271788906,0.045693401695233726,0.0004191584216934885,-0.09566357774620604,0.10845493164043218,-0.02814524124006723,0.0926603642025643,inf,0.07533914417996201,0.18030017575581336,0.13922686406307627,0.11998808988905085,-0.6458604247941049,-1.0,-0.0467551429349754,0.042814101906136326,-0.16042160319565868,0.07914820554233892,0.0,-0.02125380959225498,inf,0.08215164054418045,0.009598315149126568,-0.06253134485208722,0.024072754421927467,0.04537240273812815,-0.03378930975782135,0.015048119792933079
2052,2019,4,16,0.035727546377673836,-0.08522161474495815,-0.2825793372543073,0.014504861118192158,0.007084414426255403,0.07092216314125555,0.11926525447762826,0.04743032109855427,-0.11623024949063154,-1.0,0.0230371802388023,-0.03269311527155472,-0.09450745891645329,-0.034408211670649,0.9613778632628083,inf,0.07991186249626869,-0.0004191901061871839,0.2557232201487005,-0.006256320366749835,0.09981436053835457,0.07928121471710936,0.6489103577232151,-0.162901687578207,-0.021497965923701567,0.08917910461569312,-0.027556720451440975,-0.016908639240556966,-0.004196189983621923,-0.03584634645521978
2059,2019,4,17,-0.07858929314963126,0.065952973592877,0.2864548823383892,-0.00526337030764501,0.03400428416421586,-0.007120214170646455,-0.12022319862338571,-0.009477816751708668,0.11607844031721348,0.0,-0.047623448812517344,-0.05458110729532428,-0.38590364237984265,-0.06103842657237524,-0.25251163697395895,-0.128837376182539,0.06560840199091422,-0.20919021448673625,-0.08547507349619743,0.31953433467659864,-0.1891270056565293,0.02403120183900409,-0.3417798417798418,0.2595022010200323,-0.06887164594535689,-0.06721849469516317,0.03369918441762909,0.0616807011704541,-0.0049663905893650995,-0.14703587456108091
2066,2019,4,18,0.10095878803081959,-0.005876517323259334,0.03981779095839011,0.09722313557730966,0.03618032254407533,0.040556667052043416,-0.057027871459099155,0.029374821027031706,0.047965972452391314,0.0,0.25891775377126147,0.05771873804172012,0.10105092119401404,-0.008303937655033788,0.16746441917786448,0.3392968857525367,0.03740730306990869,0.40297866106743485,0.003679103759634428,-1.0,0.8075829853668208,-0.06549764275982373,0.5192485181614945,-0.2817606189495564,0.08156672000705045,6.407631737914699e-05,0.020774724607350192,0.07095305037364441,0.02823996069913015,0.15185851241232262
2073,2019,5,19,-0.09347712603687985,-0.015916651682783223,-0.07253858193200846,-0.0877325743131444,0.05358358717386813,-0.027363461742581086,0.01858390446590996,-0.003671985290901736,0.03946308176965441,inf,-0.15388990917123768,0.012135585696463558,0.419431356974201,-0.09871973475546725,-0.15469209709055254,-1.0,0.04011425389722301,-0.14462744078915812,-0.036798692296319935,inf,-0.16932287575247829,0.020514476445021357,-1.0,-0.054672776155131,0.000675147443798263,-0.05520457057789807,0.008716250831829475,-0.03549858248072946,-0.039778261713402485,0.05975519685139674
2080,2019,5,20,0.1486694600482963,-0.0341198881070236,0.08058011120578157,-0.041868000577070075,-0.05614136104345668,0.03877971662159463,0.04308125519857309,-0.04319373272309679,0.037228180779605546,0.04725861738963988,0.020288934888377907,-0.04427469993097988,0.275454197010349,0.0984050787805526,0.7645793426832883,inf,-0.0298761784716135,-0.08447767941913153,0.06377805901551947,-0.023251082628534925,-0.024962247179884933,-0.001056795998183313,inf,0.07529574057976496,-0.02857022887675076,0.15822383598252698,-0.03813741765719636,-0.02991401563881435,0.023183389426438383,-0.00613619089259243
2087,2019,5,21,-0.11122562822079385,0.09186511256930929,-0.08797623642993413,0.042810069915656834,0.06272697199921495,0.06441259110489694,-0.020168310692440516,0.028325079526224872,0.017388224753676296,-1.0,0.030480087065849926,0.11163573497589963,-0.3822310572594556,0.044064240038188984,-0.23221831623253442,-0.3770983161040573,-0.032506815387742916,0.148532805216693,0.05122678634384337,0.08092361710357943,-0.18990673504967925,-0.16386586377773638,-0.20341633347848476,0.12512338356545571,0.01185064584218809,-0.09013634495924261,0.042177957938180466,0.004297967304478512,0.037999876618447725,-0.06992217568649195
2094,2019,5,22,-0.03601205064138624,0.007453713801620188,-0.12271690653120215,-0.025704418424538522,-0.08602780052251036,-0.04591322132670894,0.084005377644089,0.009217215676655899,-0.09562764722674288,0.0,0.058262311039871895,-0.019549912955863724,0.5421646115865919,0.04785431092700376,-0.03287619212673887,0.7426875973233451,0.04259761653130578,-0.09577866797099932,-0.07704637310187623,-0.028670450854195062,0.1530208213625297,-0.011005552634567373,0.07834513604174465,-0.016098548943858204,0.07222617759298289,-0.05844604161491518,-0.018499114622913204,0.034421533450031294,0.011927365866491124,0.0852487666233146
2101,2019,6,23,0.06598038680186336,-0.00619937951357874,0.14480313526072708,0.009791698952035022,0.01806827084050089,0.08925027468964353,-0.034319446377649276,-0.0031830278148375912,0.10284574730158136,inf,-0.12174876713545968,-0.01191683874375693,-0.026390130308350912,0.014978111223150181,-0.013844436860697584,-0.10626770994332813,0.022679632800900462,0.26308828077479185,0.015743244166464665,0.1032036185245333,-1.0,0.022035149785255115,-0.3126257738451851,-0.2632517528773647,-0.1557315619371148,0.06267743595832354,0.011182200213055271,0.0027034535825760653,-0.08889550781842126,0.048062235300327494
2108,2019,6,24,-0.007516824271868838,-0.05888967776354603,-0.19453465778170365,-0.029440986854864848,0.12623949459778494,-0.20572347115180467,0.04725691014150746,0.03374526334715067,0.04969013470627526,-1.0,0.10756453744844174,0.02423161565367149,0.08941414652065705,-0.09485168183578474,0.3061448960885913,-0.11815569746809207,-0.04471379920567908,-0.21368004011583008,0.01635730291772486,-0.34829737467775934,inf,0.11076503543302096,-0.006503374603316514,0.43562671033635736,0.04953361192527295,0.005301983458775306,0.0016840571633696122,-0.02998331841030788,-0.0021256098423246828,-0.03431093108393879
2115,2019,6,25,-0.12956467613578404,0.15071751195922478,-0.01327951827111662,-0.020116055169283498,0.024064248519580778,0.09608987848754325,-0.20988747726470658,-0.013110683752167618,-0.0521449049424636,0.0,-0.03395128207708997,-0.014558377130095668,-0.10065813012978297,-0.04092935205821513,-0.1689103647393777,0.11798682396200388,0.006917592450021992,0.16534192429003958,0.025534772802865202,-0.031184219862349538,0.7371939951412969,-0.02060039855500284,0.23906197278146468,-0.08578482874553495,0.08186684476313033,-0.06888181658591652,0.02253635368191964,-0.016962009264884115,0.062425599095254025,-0.04793416959155916
2122,2019,6,26,0.14027333592976032,-0.10086920918918008,-0.0014204201250653803,-0.052747540113008196,0.009970581219301833,-0.06739629552623083,-0.03009323879180381,-0.0509524923939888,-0.058506553152105845,inf,-0.01720585998936519,-0.044007579291449606,0.32667335365147965,0.13011839683061877,0.05257534765900962,-0.16422962546765152,-0.02670517151872298,-0.10265297595497902,0.09342424887285672,0.5732133048519987,0.29713739317516286,-0.005208387966829098,0.11343893251032533,0.11692565321250026,-0.052497436174650414,0.1479164619043256,-0.044745241344607556,-0.02510458522617809,-0.03634048382271937,0.08710044396256089
2129,2019,7,27,-0.06132452981192471,0.024671445514051538,0.07317515908186323,-0.021704802049430927,0.006158880300073166,0.2207315858378871,0.08428417081421924,0.05900090740774888,0.07785143885850654,-1.0,-0.1462929007075231,0.04612493271086304,0.033327081279606485,-0.12604226264071472,-0.05734913722536916,0.1583206257071179,-0.019420377407872835,-0.08173608627359186,-0.16499313553139572,-0.253570029211975,-1.0,-0.09648379475011726,-0.055415151663378515,-0.32228469236516866,-0.03822997130708572,-0.16657546141326052,0.03229987883999286,-0.08415704042169458,0.006057182637582814,0.017616983912540185
2136,2019,7,28,0.03633225573436594,-0.029045051182059134,-0.04231762973354225,0.06681961908470235,-0.05513349201525708,-0.151066593225756,-0.007975556775248305,-0.0045709692744096975,0.10292484995184803,inf,0.05630573813974338,-0.1695405809618098,-0.003611251232067847,0.12651268972698593,-0.05748623630142924,0.7038185228438967,-0.001247140355209897,-0.08404381981464526,0.07395637070768113,0.06538189680262785,inf,-0.14641808913261756,0.18559008498420582,0.8846298438403704,0.10754117300861843,0.11664522049344184,-0.004068229509824106,0.09480220338976153,0.07661994477623058,-0.1296861697319408
2143,2019,7,29,-0.042590329085438805,-0.010304175349458045,-0.07797172406954067,-0.024178588918940425,0.018860728496066015,0.1019003280957631,0.2559440279058578,-0.006977827059717057,-0.204585182872287,-1.0,0.11476130540486551,0.04860047190177763,-0.16132277216910096,-0.1357068169612493,0.09199543017192124,-1.0,-0.07271575723119106,0.1629105374546025,0.11265872600426086,-0.08547019160323344,0.008375952148678145,0.21365914645227302,-1.0,-0.1363126337836904,0.014838686273798807,0.015515722159634704,-0.018418856925592975,-0.08437767293090104,0.02388286690247199,0.06175610418653199
2150,2019,7,30,0.1404812419081285,0.026183963764474738,0.3012111204604071,0.024011885263886645,-0.02453255773648877,0.2148636313128216,-0.01705182303016728,0.01772092212673182,0.15021332968341872,inf,0.04944332909250537,0.04112502918084737,-0.15386335891787217,0.09019045411708793,-0.05321330037207983,inf,0.19292006532768013,0.09567617786210691,-0.083776870863977,0.1545843549238073,0.16566827256647576,-0.11925509188642869,inf,-0.09156796560734659,-0.006447364040417569,0.02290586949822937,0.03997049547703013,0.08256452254451307,0.028437678511739506,-0.013819002707406214
2157,2019,7,31,-0.0724118064996645,0.03987355165034079,0.047333075986928375,-0.02236811209308187,0.02757912829034792,-0.21716436920541404,-0.26112687976715143,-0.04010919371793864,-0.012449204912706513,-1.0,-0.009560627193588744,0.04536251510203004,0.3813300538194495,0.07073596883965316,0.23921722392528721,-1.0,-0.15378728849688217,-0.2354133584872451,0.009991727345391999,0.2728531484814771,-0.15171635201144607,0.2753017501863526,-0.20491681521093297,-0.15140547732796905,-0.036298091774514485,-0.0449865297239298,-0.02085414828117138,-0.016322288173570842,-0.11539873130970613,0.09183705348247284
2164,2019,8,32,-0.01473803759967196,0.046607008301654096,0.02015956240347383,0.033968748430925455,-0.06454961896127132,-0.02462562541357549,0.17066481158642866,0.09396218341917639,-0.04417658835449534,0.0,-0.0037792293950001943,-0.2009275516932264,-0.3188304326091246,-0.11475258548360179,-0.0581475622033657,inf,0.05062070728400281,0.14535858919974798,-0.03156128568985217,-0.2511593623876318,0.1514461720911846,-0.2089740448123275,0.15040145904228108,0.16108703261184232,0.022293910227547675,-0.011682505819946787,0.04872451803697175,-0.013320957639293418,0.019279053203669738,-0.15397921868387565
2171,2019,8,33,-0.08098802907969505,-0.053212743368462934,-0.2484553469019135,0.05980597637835161,0.05301222042586162,0.06224628935943466,-0.11351002431656021,0.0013505119350010197,-0.0005216642061565135,0.0,-0.03459586008283844,0.32064612731554454,-1.0,0.0725877798502208,0.07824835463527124,0.14890493746107114,-0.03698892254696129,-0.08527362084639212,0.03303854355653968,0.18438113386623534,-0.2027920110547502,-0.0970776904967251,-0.06594332910570111,-0.044740258193597504,0.07557839099251518,-0.001508513932010791,-0.020845474634975214,0.015029717884898375,0.06363946031764267,-0.07643204066028852
2178,2019,8,34,0.11905576028630538,0.036116361405698516,0.09061908502665417,-0.09119780615849604,-0.027363098542782183,-0.027934831400736604,0.0815521444368561,-0.05236079698067997,0.02621535092022409,inf,0.04006568302874958,-0.016203408749861703,inf,0.0776839775667546,-0.1414399263573437,-1.0,-0.05431413574292976,0.07415278642922374,0.014003688274665915,-0.3660125939911165,-0.061311571305273094,0.23318146016640218,-1.0,0.13349347593297156,-0.1027008498696057,0.05370448886518986,-0.017655606400794555,-0.016782895374312767,-0.039722213794038064,0.11236831874458453
2185,2019,8,35,-0.008497712535925905,-0.023427262201355714,0.06213525461068792,0.024323341952356525,0.04271651436021284,0.1646279843914924,0.36189137059552245,0.012484833433418885,0.0002528605331106881,0.2104816330668151,0.02522773979124593,0.009306614659376322,-0.0765422070531997,-0.13876903717628997,0.2808458696225915,0.0,0.10709842642719902,0.03272051321388725,0.018617023790134635,0.5179680592063172,0.39361384889473405,0.02630872419997554,0.0,0.13438286856815163,0.031153235229316234,-0.02413893547188728,0.021333548892702003,0.0007690284711143747,0.09163990061216154,0.09872341283426023
2192,2019,9,36,-0.03750762937592089,0.012885798323390318,0.09224173917462486,-0.03383980654884311,-0.03914194162360096,-0.1180065956880545,-0.1537025494272004,-0.0213771507833298,0.028653503719795026,-0.17954569245263263,-0.012281687025453292,-0.09485668228300825,0.0874041940295951,0.18781751748380415,-0.07076625885383137,0.0,-0.019932310186166924,0.02482920474776762,0.021618434339139236,-0.14505791921738653,-0.13652619046312708,0.050764742462890755,inf,-0.37258133911852587,0.07069401205179826,0.014363292887554557,-0.01271651527555051,0.02762297363300914,-0.05519568037664968,-0.014245825767658649
2199,2019,9,37,0.150533269182622,0.028930393291996426,-0.061564302103301105,0.15315500393214765,-0.03992239685000232,-0.07392655302719897,-0.06979305583558482,-0.02411974879830514,0.048797350329309985,-0.12386128760621595,-0.03105581279041769,-1.0,0.0033633718867520646,-0.16219310535445397,-0.17925576883098882,inf,-0.06503027619817092,-0.01651795766719233,-0.0993257018771121,-0.10230596287379856,0.09273492542776096,-0.16113679783854662,-1.0,0.1486825838355741,0.26261119900407204,-0.042654807522881644,0.003916649265616856,-0.017006547358802693,0.031073114592385487,-0.07174749829896898
2206,2019,9,38,-0.09091826384788648,-0.09173601535602705,-0.057155585964420275,-0.0748425551709031,-0.008017030740069098,0.2475456232731179,0.23964829874547666,0.029047058707195816,-0.04347016043505314,-1.0,0.06683695943859091,inf,0.036208310938870225,0.08620429159527032,0.13265947099667708,-0.0069659496586614855,0.09522148323165003,-0.08097071790710952,0.12529110499106144,0.05803239514093006,-0.12137634808767317,0.13357492450275954,0.0,0.16030998626643145,-0.26557602345616527,0.08697595396429514,-0.022020755333823416,0.040065002080972745,0.010536198870951807,0.032383792697670666
2213,2019,9,39,-0.005955810970615372,0.08226615573951057,0.05507240856160256,0.009018106253649183,-0.0841137333548938,-0.10696343368929506,-0.09131364664646713,0.06640804253611332,0.004910464474698006,inf,-0.028513083321411226,-0.36809600065278825,0.10325792843412929,0.16743635476775087,0.06042143937398636,-0.11233514134746103,0.02789253945689052,0.007502102296639057,0.015198658328008374,0.08790395427506459,0.16086839504429795,-0.028900772230565974,inf,-0.13175051390502612,0.08279242868904557,-0.017123175172838456,0.030912421110597332,-0.005287535903249374,-0.03822231918351815,0.09654151741084616
2220,2019,9,40,-0.011547096007999857,-0.021434701535125278,0.04383013347144038,-0.03954958734474867,0.17211995801401692,0.11288471453942495,-0.029480124044831246,0.05036811093443405,-0.05246310352405359,-0.4044752108419052,-0.022234836931207647,0.14375045397683728,-0.1125477327359784,-0.08084209615717297,0.216572498824529,0.1877190766412984,0.04730302707930312,-0.005753653101536305,-0.10976873673689913,0.0827768389529866,-0.1482122394373424,0.02986638871457714,-1.0,0.03347113875874963,-0.11630960598237516,0.03842653141812091,0.037599787877954816,0.053240761792122004,0.019016413861129733,-0.12418739223491071
2227,2019,10,41,0.09061765441146363,-0.005009516881025355,0.000628631204663721,0.03017863074145244,0.012609393530221613,-0.0004131135895066862,0.07662292149095595,-0.019075193043380456,0.06581554754247465,-1.0,0.04123273487163681,0.1180216262902527,0.1733552102435416,-0.05319869263343613,-0.18852505024135657,-0.13676668040359996,-0.015800546422153117,0.06747537049184404,0.13414410800342247,0.17975601329173707,0.143760993357803,0.07047790765821516,inf,0.07289319604280231,0.04144645069722652,0.011596602460018035,0.002507599734088206,-0.04434391888442146,0.012817299484630063,0.22097779175033727
2234,2019,10,42,-0.0675444885381068,-0.02463740703650108,-0.11432455056838464,0.008368570396227515,-0.017761462157307006,-0.17921020405232557,-0.02213625827883503,0.0052914768962459835,-0.09003676945495465,inf,-0.09609733341465576,-0.058875803133007776,0.07887065847029007,0.14156330239921933,-0.002630481441170285,0.07483637483637473,-0.051234427367312985,-0.015830080297846494,-0.03644526970419548,-0.2291396147593051,-0.0831087703898763,-0.1610265799369558,-1.0,-0.004378338640030233,0.11693841884763856,-0.01949021988013333,-0.0264248728297225,0.0032293663579421317,-0.055369371024647784,-0.12364290023511193
2241,2019,10,43,0.06256091333866598,0.09792861423099675,0.23294875366941348,-0.08101476163388743,-0.07694959298858883,0.19474588264293424,-0.05020717304912592,-0.06504535663260425,0.07519602530604108,-0.40177594346996837,0.06153135095840079,0.3130391862311688,0.003252098776580725,-0.21170964399317016,0.16698396380274283,-0.18508621739535347,-0.04809027760088491,0.016271128260972434,-0.06973114615836917,0.08598113230546667,-0.032961302994378716,0.10210498419539715,0.0,-0.09402128989334901,-0.08399243628322484,0.046746028719006016,0.016410417001806676,-0.08275009588446569,0.04128330367397437,-0.00358093414881433
2248,2019,10,44,0.030832482229472102,-0.04789914397403794,0.013188453881884055,0.14281459238289518,-0.12432784515032758,-0.04620895970290606,0.03516915589744363,0.031388146217600665,-0.03346489585312418,0.9507395599226467,-0.0285047767270874,-0.2617716760643948,-0.159697996228246,0.09184830209752826,-0.04045402514633534,0.32270797253698813,0.01716494236259125,-0.006572867148505135,0.2099492549808697,-0.10369458390148312,0.12647794837753001,0.12873125967763865,inf,0.2080792301298806,-0.009349431798698293,0.048877754605860524,-0.022847020116379513,0.06973659692820999,0.002303046906944939,0.03735859001010966
2255,2019,11,45,0.05764260602448634,-0.014232931376173985,-0.10306013786471668,-0.04883059746626628,0.1440520807108061,-0.04031886686135833,-0.05926116133746506,-0.03585824016474137,0.0795823637902906,-1.0,0.09611654178235929,0.32088273169723736,0.11016900718484646,-0.026046823736674996,-0.1533977071185968,-0.20801265435791094,-0.006710642459954008,0.037400437958359234,-0.14734482479566235,-0.15450767287511202,0.03660514618836519,-0.03432836300668529,-0.11012464722483528,-0.2268003189339396,0.12677527926986643,0.0005754742192884965,-0.00876501755101422,-0.012027290119366985,-0.01179944344260464,0.0836497561960503
2262,2019,11,46,-0.017763648411378008,0.019221980643066905,-0.0977548295354631,0.07146716065629066,-0.050265876204062754,-0.10301983580563723,0.09740271285981761,-0.011423870777445999,-0.14619328349629912,inf,0.0923403136197769,0.0027009662021304504,-0.09178857855180811,-0.03077246307427861,0.18594188666514055,0.06434829310865697,-0.05260665148567756,0.28340764025279674,-0.003987497061113343,0.5353342869226785,-0.17462198425766484,0.1533811239798295,0.034360753221011064,-0.006028713202355429,0.01633158856954897,-0.02410998870682879,-0.025354488426341915,0.023116202588997492,-0.019511178040200416,0.024935475404239904
2269,2019,11,47,0.06293172987590157,0.03467135662871357,0.09633839034024749,-0.014044791213583818,0.0643758376579866,0.10762986623597803,0.07050107229549796,0.01789142678541289,0.09891102552545594,0.2115288072527537,-0.07787491836679428,-0.25615831309147574,0.04928444220534134,0.16132380102072097,-0.017745768028661346,0.03488078718304499,0.15834152461835527,-0.2040854514954452,-0.04492843217780906,-0.06343016027773907,0.06242738679187121,-0.033139253630884324,-0.15694616114289006,0.14862143167977027,-0.15054433436275838,0.07833867890112778,0.05177317770123491,0.05117925726203021,-0.013948161142425808,-0.02083755505764917
2276,2019,11,48,0.025081017227823965,-0.018924416135984723,0.012298902207268148,-0.025304475941675175,0.05358599155768484,-0.029590255226140005,-0.17960474463270448,-0.003569197470514096,-0.01680456133440633,-0.032735338565787586,-0.043531446654068384,0.29894567313994647,-0.07533892018551891,-0.01031114591774851,0.09294529495039927,0.016761138538428977,0.11585081215649184,-0.00574927878165965,0.10548961761284215,-0.2951942937401888,0.30206957003731816,0.08567593251273653,0.14606703262982013,0.05773293756162201,0.036261886716107083,0.007100047955819644,-0.01762869193257599,0.033317601226651616,-0.0012319556349198457,0.0249533552304968
2283,2019,12,49,-0.10363240971456134,-0.005841570828181819,0.04306589158658336,0.005798172527720302,-0.05434988135452001,-0.02142917360423202,0.28226818701445366,0.005553314121717001,-0.06945348623960224,-0.11013952238154023,-0.11030095343015078,-0.08406839605154537,0.15173151057220036,-0.10162994503976452,-0.10951170657778864,0.10164648523358522,-0.0823321048234622,-0.03926112995406483,-0.04357926521619726,0.4021537812302183,-0.39716364716364716,-0.09441510692638899,-0.2668907863029184,-0.13605952146098133,0.09060686212566571,-0.07724839487063184,0.011518988117342754,-0.06157298672144906,-0.010234604369418032,-0.08274590456820152
2290,2019,12,50,-0.05244185007599034,0.024222506472216132,-0.12948042918616232,0.05138119990891954,-0.016021448259807225,0.0694751805127043,-0.1821250457444884,0.0016590946834815767,0.056652258729403826,0.1640975296638567,0.13624426219508412,0.11938518411084753,0.09493966723810932,0.011335212904178604,-0.05425070480539218,-0.0208223749841292,0.0025068070327018965,0.07014819149048379,0.16907192173222496,-0.08914926346414298,0.27925852937553874,0.024835843734188012,0.8643102562021481,-0.30491686565411413,-0.09221964322522114,-0.009777133038276098,-0.0069141887640314925,0.053150814519334455,0.0036225554014408523,0.08148993312621089
2297,2019,12,51,0.08390053285149612,-0.048171228530171195,0.1560050804680866,0.016417124251580706,-0.01660759417768287,0.02977504841150269,0.07756855118615436,0.032430865195864245,-0.13150244365361807,-1.0,0.00376925088676483,-0.08889573217803592,-0.14580213943381892,0.08359221227112035,0.05207162763518691,0.04688339353524107,0.029291543907519202,0.13657129847168137,-0.09629155118540145,-0.01104813653907033,-0.023586140133899924,0.06722348554880231,-0.22555585384907484,0.4243159671319281,0.015356850521876408,0.025949395105330453,-0.0006997827813020052,0.015519894305436654,0.04075714467808811,0.037364574249247884
2304,2019,12,52,-0.03911802816580612,0.030678539882283307,0.02345145797854875,-0.014398284644672965,0.10778143682891006,-0.04996759795387784,0.053418696921130104,-0.012480463136110065,0.23111263552398942,0.0,0.06289697902885893,0.07144758773960547,0.0066792946823492905,-0.13147140776715582,0.06339872946190384,-0.1218327553259253,0.15146536994658288,-0.27406418544525224,0.0751360575417026,0.12136044875578667,0.22802860661953872,-0.10918190085202395,0.25848521567500726,0.11329746747854963,-0.07667875456142648,0.007470459064798485,0.0325708742120876,-0.0008230280692618219,-0.05097333392119441,-0.06592094928784376
2311,2019,12,1,-0.028014483925599576,0.09707118264761183,-0.057637874963861635,0.04727278435523252,-0.048968189353062574,0.017919708228063103,-0.14339822214852582,-0.008471261353100279,-0.07582099570588285,inf,-0.0008113598285270918,0.041479184784663614,-0.1552348348644189,0.22904015364327224,0.025475710374349037,0.08748148819778168,-0.21031682434302323,0.26890834155248,0.06912159095286041,-0.12169868319773547,-0.06220089546677965,0.14010301607900377,-0.030069086685923674,0.03200403993318557,0.1062021366452015,-0.007788435217474521,0.010898335061723552,-0.002912186452844079,0.058460022281999535,0.05882445811332038
2318,2020,1,2,0.002424590250660108,-0.05222342049024731,0.04725449146107463,0.00867835831495567,-0.10138650697965368,0.04680369166935816,-0.07880957208994621,-0.03402642237894893,0.11776964007526214,0.08897183897183902,-0.025979602942943214,0.026516015932948722,0.04315160349854241,-0.05348323334397642,-0.0024313895141095943,0.07460778455595252,0.054430830383712214,0.030087528516624662,-0.11776421472015608,-0.06544539620614598,0.012769139438774113,-0.030109576418023476,-0.359215054176101,0.07728871436916962,0.14044010092497006,-0.03523434360556765,-0.025553323641664738,0.004454387185774289,0.10778628954368319,-0.0018582729329900127
2325,2020,1,3,-0.013024542744988099,0.07569647392509005,0.07290372245943533,-0.0629136919134966,0.0496266528426792,-0.08178114648378698,0.12538153525862228,0.053014135173920174,-0.07084717196933887,-0.15256866403436453,0.055934022871177325,-0.03561615227662962,0.19592703454962068,0.0786620514956311,0.014252061741360622,0.3793707650131901,0.013933235093335439,-0.15461025879435908,0.03986872219971116,0.47092820026754323,0.06415386783147792,-0.0023290363267064462,0.3214881774697149,-0.1745809902496439,-0.01579291388310944,0.0006679047692152995,0.053281023922691295,0.0032047677696818155,-0.0671921679782177,0.029806227002567187
2332,2020,1,4,0.043646509493799224,-0.0944442334596044,0.11696160929200738,0.0369789996850447,-0.1267613600860329,0.07083912933710224,0.17221406205049927,-0.07433585070259385,0.001678809816014759,0.10052097333691745,-0.038243760481058375,-0.04483299395404228,-0.184396288366936,0.03656637774632787,0.06972075176125281,0.3363145041459834,0.08005504624941406,0.045919957263054645,-0.09725457021009165,-0.19468687840396126,0.3104458244508297,-0.033145749597990326,0.15864181864326898,-0.006440033477337459,-0.09203392951012401,-0.035952981620306246,-0.0639102816338546,0.01491978845292552,-0.05597208410285548,-0.052098992326327864
2339,2020,1,5,-0.06784286256063177,-0.006147825543339258,-0.028764376575454054,0.0027616497378597504,0.19928251523021578,0.018625443215281257,-0.1587583767541526,0.05653476806544422,0.08502720779663875,-1.0,0.029083771801311054,-0.11244336693835899,-0.06894596807204256,-0.10483184182286276,-0.04402859006700666,-0.3184448310697049,-0.18935190972746097,0.14041545506782072,0.15242080280452774,0.02472817451309761,-0.6432208938574582,0.09692144662119895,-0.3034593901084286,0.09886932475328969,0.0510214964664808,0.05434138839007252,0.03855771413872611,-0.04663999681463438,0.06849165445512706,0.016449738712820627
