,year,month,week,pct_서초구,pct_영등포구,pct_종로구,pct_강서구,pct_양천구,pct_강남구,pct_강동구,pct_마포구,pct_관악구,pct_노원구,pct_중랑구,pct_서대문구,pct_구로구,pct_송파구,pct_성동구,pct_동대문구,pct_도봉구,pct_용산구,pct_은평구,pct_광진구,pct_금천구,pct_성북구,pct_중구,pct_동작구,pct_강북구,pct_동남권,pct_서남권,pct_도심권,pct_서북권,pct_동북권
190,2014,3,11,-0.13448279126499785,0.10411693444215775,-0.2218467253848353,-0.26447471028369884,0.01893582601710908,-0.016969088444385494,-0.22490363662280588,0.048434887457919906,0.11998221623021954,0.07319146230923379,0.39131595795955687,-0.2788589292207303,0.06590786046171426,-0.18858800595894754,0.4234409779523296,-0.15966598785873098,0.05919341171997794,-0.0944278924366665,0.10141223041278091,-0.10297443163249764,-1.0,-0.32782624320788,0.7484485220356698,inf,0.05515365114697346,-0.10022809754639872,-0.05826119587269507,-0.09542290521754271,0.22254072125065782,-0.03189526409460852
197,2014,3,12,0.2845876108722476,0.11140191253589293,-0.09420328685328516,0.04925444854864858,0.19843955932195323,0.10976782662510542,0.26311511015522226,0.03305256879739393,-0.09913726400713885,-0.10296737605003248,-1.0,0.15350663354584482,0.0070394234884239015,0.16233115392313469,-0.4319182543191056,0.052055235410356504,-1.0,0.18339602462587945,0.3405990338164251,-0.15380442846766984,inf,-1.0,0.8103613050610095,0.27020121018096876,-0.06295506723515909,0.14760256729834564,0.08361088890174817,0.25641016830002905,0.0653874362129736,-0.04778694409597761
204,2014,3,13,0.2030335752893455,-0.028821252447845724,0.28639984344617164,-0.11479602618230722,-0.27805493405000636,-0.14881440163532367,-0.11783445398744175,0.06558591349760445,0.2330591873789465,0.24302064281412372,inf,0.26626391550078177,0.010410842737445858,0.13758073779651792,0.4060598958433299,0.1300819447511623,inf,-0.17120587808673426,0.1959530002453278,0.3726515831652941,-0.45677371000076983,inf,-0.5213328222474293,-1.0,0.0945820247175364,0.1210618700871764,-0.081774594326815,-0.16818347985686566,0.05727430998250993,0.35464507612700547
211,2014,3,14,-0.17968405046279845,0.004334645506878232,0.12116305653083304,0.10987378031346107,0.16267880114956412,0.045288707008926954,-0.011515544108051778,-0.2002772347885894,-0.4950055793944159,0.41589448471421964,-1.0,-0.13401890285396223,-0.06108445395015061,-0.14894256452693744,-0.39777941566759445,0.12849181014790978,-0.14543287148740414,0.22932844745606906,-0.26661450623332406,-0.23847170848556332,-1.0,-1.0,-0.24845062648066785,inf,-0.027896981874137028,-0.13986116613779476,0.0016642510873310368,0.07954793010411199,-0.2139595129436006,-0.19569909685659992
218,2014,4,15,-0.16489812370254342,0.08873426991103961,0.07559772152487243,0.023774719843447256,0.00472567771172816,0.14506853566179956,0.1683983209401987,0.07014832417634631,0.5738755413710332,-0.3762149603956376,inf,0.141870386488139,0.17023273481294576,0.2196869852478589,0.01331921876226172,-0.09327263067744718,0.17579376211078568,-0.08698591170987979,-0.163004370399784,0.17922724354641306,inf,0.0,0.07880705171521729,-0.12516494382181476,-0.0826683219883183,-0.0023140471190848944,0.08379687686754278,0.016494643305180245,0.1451850487124593,-0.05185062362697501
225,2014,4,16,0.16274933610073705,0.12306990667084317,-0.16721531315741855,0.05788879414033521,0.11815402571055267,0.04099348167349337,-0.11014964694789364,0.019353042190330738,-0.15601016032728143,0.03901310880649933,-0.5473913173028218,-0.3038531574276413,-0.16207110638193012,0.09029355154002427,0.3670070609333036,0.036471197037651004,-0.29076391911492394,-0.1366616477192769,-0.33021559559552727,0.08701399928311715,0.03156521739130458,0.0,0.19365076337760945,0.28017188754969746,-0.08800000000000008,0.10033382837218019,0.08937601085833902,-0.09781074651192057,-0.1877037862675799,0.09842961049265875
232,2014,4,17,0.025894459247811863,-0.2757320859556016,0.06994545315965706,-0.21367882485954492,-0.08264105146528833,0.04514184604241356,-0.14437860014633874,-0.17481218347463012,0.14119421881134508,0.038467424656692506,0.38114143920595556,0.679821039778157,0.05618699146210426,0.022124745052866768,-0.3428208412221029,0.008478969780576495,0.15968863337277006,0.3955697320216376,1.2659173097748488,3.288943342294459e-05,-0.18309777284220485,0.0,0.047447780018210484,0.033296545512572884,0.14585327507139456,-0.0010265413552438263,-0.1834667371724078,0.1535332862723926,0.15949829808155536,-0.12820720019713416
239,2014,4,18,-0.067440539605644,0.05700541850957297,-0.07697897707316181,0.1290929722076679,-0.2059762020537782,-0.14685466828556115,0.0637185476413844,0.2129788143900435,0.3068633321072838,0.0964225210537919,0.15345644414828086,-0.28312049966386565,0.12606891955826205,-0.040334937349642,1.0930430628715557,-0.13710819412476094,0.14073990496047983,-0.12268320944180688,0.19809997141750246,-0.12075399020883448,0.045310436196287274,0.0,-0.09053471172260497,0.014960621367660742,0.036076175717022485,-0.0778912730835557,0.11553667177409399,-0.09339267925200534,-0.009291695820483725,0.33264145645162624
246,2014,5,19,-0.21236709179150215,-0.23633705101719793,-0.20156239114365804,-0.02014844556381723,0.36438189480231853,0.12646840827029737,-1.0,0.036175019127771435,-0.1492053182769335,-0.05167340901578599,-0.2515806783260077,-1.0,-0.047361142641623055,-0.10858831520062906,0.1853716299217918,0.041117287147790504,0.06359337216218242,0.09885873089190467,-0.27926378981619837,-0.027524237991724987,-0.07512712106421016,0.0,-1.0,0.05283354822864861,0.048032309258494665,0.06049983538305681,-0.06757721883519807,-0.0852935446940879,0.09316010965164856,-0.1555971913410248
253,2014,5,20,-0.07983667283313567,0.5477955959192073,0.4742339906677646,-0.33117501712572905,-0.1793087280933695,-0.05160303827724688,inf,-0.18162001314844023,-0.08498814621781459,-0.13707912287720714,0.08264891597671875,inf,-0.2027523461859333,-0.00416339650952835,-0.565569663131985,-0.004858618408312587,-0.20476413377021918,-0.2715087407567759,0.010849372787518963,0.1311227257561478,-0.10386411222640834,0.0,inf,-1.0,-0.09570343588423391,-0.06507080620000472,-0.22432211037492777,0.06075359269301073,-0.1330487810196771,-0.07669504417905804
260,2014,5,21,0.609220413788335,-0.21864012090385265,0.010786791383113892,0.5032102594929242,0.06756883372540856,-0.007999527009753926,0.5039718291565691,0.12284583853294917,0.016276952981398196,0.4872038502545557,0.25955156504235766,-0.22730910550311023,0.2968004408686893,-0.08677261076587062,0.07378524626176053,-0.09002521774695915,0.202294020887549,0.16804346098772216,0.07293229349724162,0.2343608854045769,0.09798014422999013,0.0,0.20364871340987123,inf,-0.0002066403942126982,0.1037356310125579,0.29377948358821526,0.06282483410779482,0.045585474160794615,0.08574759261229503
267,2014,5,22,0.014333029227683758,0.0725021345294683,-0.22532284115202805,-0.12295892013155063,0.1234999473101237,-0.016511212383201856,-0.05889922536552672,0.10381688409078182,0.14177907579763094,-0.2899714285893267,-0.22034308753608312,0.4773633036246241,-0.1899519839751609,0.23677829133914163,-0.30115759492017047,0.03553146032025101,-0.3508738803033049,0.1601769791417771,-0.03187176891882226,0.11076368799842462,-0.14286168683225675,inf,-0.13220253692267736,-1.0,0.038102597489559464,0.01194441982185901,-0.028762251135728056,-0.11089078772528049,0.18554740010847204,-0.16255741905523513
274,2014,6,23,-0.07003694694473994,0.14377978711127848,0.21171108345704215,-0.05763570982618471,-0.1426308534947589,0.11577180377370344,-0.07572193216240541,-0.011515017618473733,-0.07588057860897923,0.028982268229319263,0.15746449003826535,-0.2562493453673137,0.2649608774417598,-0.16344765960218155,0.23435452228586362,0.10244919503594407,0.33654995396773457,0.0444286570092296,-1.0,-0.2748812399007472,-1.0,0.2737624335291855,0.25750382071224087,inf,-0.00842542684212122,0.005633802038944813,0.0773083457295487,0.1327412476211498,-0.05753056138138557,0.1299455746326854
281,2014,6,24,-0.07714202605667386,-0.1212791714052962,-0.22910139867349322,-0.05021275249215029,-0.2815392979981407,-0.14227092388212148,-0.1254777848565065,0.01554071177284011,-0.06350742724186531,-0.11811792646780017,0.03556501605240103,0.030128968227494335,0.04602515077881231,0.08422424690820507,0.11817070595627932,-0.28516287491453396,0.06673521867338983,-0.23337160425513015,inf,0.07808415038965055,0.0,-1.0,0.1427951828098155,-1.0,0.020138573088777756,-0.10335201490543888,-0.08108544396383488,-0.1397623773499539,0.031467030793383755,-0.04649582344829062
288,2014,6,25,-0.10599140298097454,0.2443981655573011,0.2634245487400311,0.01289061173975714,0.6678006401064764,-0.04481304786751772,0.21695369087425997,-0.18265215273689317,0.1184938952863257,0.12213877095954895,-1.0,0.05871592631133038,-0.05623740944260203,-0.08848499855332392,-0.14353477994379904,0.40598798291158267,-0.04338227843366482,-0.013577184780003249,-0.3840815925997546,-0.016752422239695752,inf,inf,-0.23980349045645777,inf,-1.0,-0.04620991594606805,0.23574046856082442,0.0036698451822374523,-0.16792007713663182,0.045738632136977486
295,2014,6,26,0.15862194322564505,-0.030745010349230828,0.05899549865274589,0.4224064580748812,-0.28003537533648526,0.20564479282024983,-0.1860174736124487,-0.09771224840901194,-0.05063726930867529,0.31957020368183486,inf,0.08418116778747242,-0.05810268587418299,-0.01737048210146075,0.7185376950792703,0.040965705236167604,-0.16207535625292413,0.1303429353035248,0.31817160116422794,-0.004800956857765271,-1.0,0.09350649350649354,-1.0,-0.22648993319165622,0.0,0.10581557327977675,-0.07124839506294833,0.22064664857164606,0.012534021941771334,0.019995611426126603
302,2014,6,27,0.10657049608605607,-0.06588328542148425,-0.13883412700127207,-0.27030918018567707,0.10703591154134506,-0.11735965563731232,-0.0061930171275927925,0.22708612165662623,-0.17500050212035478,-0.3012429840214803,-0.3262922049943555,-0.16834359394835574,-0.047244259059459726,-0.0031754760432392004,-0.17432132184582938,-0.1068920422365498,0.1917266466248604,0.15763998750892494,0.11661462742252815,-0.14332869555494387,inf,-1.0,inf,-1.0,inf,-0.013936880485539427,0.13047192945303054,-0.10988945471295086,0.09538976315380343,-0.06825559923462043
309,2014,7,28,-0.09494465543805686,0.07691110030336912,0.26455569852302774,0.0036649053699022716,0.22910690807654333,-0.007576621379830839,-0.09890592593929359,0.03214996019313521,0.1723107119556997,0.09495952010401365,-1.0,0.06823969188629819,0.21468502976038528,-0.06118914086462557,0.19561919112418202,-0.08919334562790526,0.07226814358001499,0.0432633278985568,-0.06299878008741056,0.0029378917512348224,0.021417903401185212,inf,-0.18090849767619854,inf,-0.08293478087631134,-0.07073510746030132,-0.08663053580400837,0.11787988555016371,0.016060690384042564,0.10169161050707598
316,2014,7,29,0.06566510222762623,-0.1530734160620173,-0.21577090329394621,0.29773115805212336,0.03752099096353856,-0.07408334508367398,-1.0,0.07990955307161252,-0.06239390697538738,-0.07152517255959367,0.0,0.0020347073460491583,-0.13305410774129733,0.36484764662730695,-0.03629669405054026,0.10963341587643116,0.01044592633091157,-0.20963473333365767,-0.21405220602276886,0.29549289893381636,-0.31001784553943035,0.05271179252479041,0.4585834092206835,0.03029783432270916,-1.0,0.08297643732413351,-0.09150374829812702,-0.10387206940714377,0.010830473007888086,0.04940325377094923
323,2014,7,30,-0.05242634785057787,0.15034258429631575,0.06491354162806506,-0.08287503338531776,-0.1010831756067524,0.2499114482060445,inf,-0.10814766697745226,0.24388674097612917,0.06791103332488801,inf,-1.0,-0.13390987568354074,0.6813325347842649,-0.0343471436815469,0.09397283903897091,-0.07069446191435991,0.09383469429098645,0.3373698940550436,-0.049208581426460896,0.42055448767754733,-0.16663312302713718,-0.024854363813356484,-1.0,0.0,0.16122450750412676,0.08322383028824953,0.07036157048901348,-0.020478730999508032,-0.012298886603874903
330,2014,7,31,-0.13655557361270343,0.09162769984589292,-0.10097071855110318,-0.02743602730478789,-0.20751259841913616,-0.1395336259662905,0.2066595296984015,0.04246156827982461,0.02592270820866105,0.39959888642271024,-0.12614635972300214,inf,0.4208673336574753,-0.49133834304103385,0.0250947776809205,-0.1509453883359645,-1.0,0.0027484045107537547,-0.15492942608205718,-0.023524755458710245,-0.20532676725493815,-0.06775876790740332,0.019088303955065333,inf,inf,-0.20425445025854383,0.11542141305553333,-0.04220796415672046,-0.011079971065897642,-0.025800617179421503
337,2014,8,32,0.10712899072411042,-0.1754699850864625,0.14403420675990142,-0.014422287894279129,0.1951363090802931,0.08466061572917694,-0.17939585639109368,-0.2399424437279527,-0.09592256540408206,-0.053915860827316586,-1.0,0.18552120102382275,0.11425664779554645,-0.1862680382731321,-0.1323670795810089,0.3262731846362472,inf,-0.09282954129192333,-0.16792066384233406,-0.05987961679400122,0.14245038200031335,-1.0,0.024109301998945565,-1.0,-0.07908634046718233,0.08150231226675841,-0.07994068903218088,0.042194376917427556,-0.12208866008795716,0.09234697519271173
344,2014,8,33,0.08131674171846659,0.08142767246038107,0.050502059368843,0.06265138187481312,-0.005834550591473864,-0.09183464593861324,-1.0,0.27234103362578344,0.16914795831679297,-0.2477120574888776,inf,-0.0739136905420088,-0.2599614388324968,0.1491588148999219,0.15265300881759813,0.43532054063331227,0.07419285660675223,-0.06030068370673469,0.18126009910195506,0.04632449082368173,-1.0,inf,0.1192010151785583,inf,0.16312056737588643,-0.013717629427410283,-0.012875393630286003,0.046008242057009596,0.11033631471990657,-0.009164818869691005
351,2014,8,34,-0.07174602705258282,-0.07304601693984436,-0.04773172113755075,0.009148385200465459,0.09955690902862835,0.15043461110419454,inf,-0.052107175286747465,-0.3604995013925606,-0.037008454958898374,-1.0,-0.08093331340032817,0.005329232695634456,-0.14797491443389676,0.040939408894219875,-0.4282089606125393,0.12143007601891531,0.048379503672283164,0.034344481564209106,-0.09106008371727448,inf,-1.0,-0.09123980294142986,0.007479151414906626,-0.10095191432771056,0.03699017109905767,0.02482658238448998,-0.04411484002218591,-0.0231566175395429,0.006109716857198633
358,2014,8,35,-0.028575514507141464,0.06527616166672279,0.047562352106045536,0.012800681451538232,-0.042919821681164816,-0.009115188344320901,0.05607476252823829,0.0937748973381145,0.16973808425816372,0.007091198884825234,0.0,-0.18113634479486618,0.009830987611077147,0.4618061956056698,-0.16232927524723828,0.15966099876933426,0.003186460311216832,0.14766543555759193,0.21065423909118963,0.31685576048057085,-0.13423830107571844,0.0,0.031934457356818546,-0.045536458840533145,0.064059342584875,0.005892336508708462,-0.0636883094834656,0.06285899976350362,0.04790791414332363,-0.09447606189127389
365,2014,9,36,0.1293350475538091,-0.0370271722604969,0.014956065359203574,-0.0677224647532596,-0.008196047207273183,-0.015199947474199282,-0.1442088777682361,-0.09967878286540743,-0.06499207827196984,0.05758442255793583,inf,0.13336922022766062,-0.029412123728627226,0.23958599539501546,0.0843698703916187,-0.2396153537718475,-0.10723187809931922,0.028158598597398665,-0.2119716135706744,-0.3631155232874007,-1.0,inf,-0.2872600183092997,0.4070466262211969,-0.010626780226214105,0.07622822665933815,-0.03862826641513706,-0.08453298965847966,-0.09262486031448458,-0.021130795225270504
372,2014,9,37,0.07871308150940992,0.14991097912042473,-0.07244525145926528,0.04685485129562905,0.05294365746022289,0.013333301813110765,0.16260805686937774,0.27548694385246586,-0.03337792829519959,0.1980188784217083,-0.0793030223099418,-1.0,-0.053292162488299044,-1.0,-0.141334189450122,0.17811029882899532,0.2606326864619948,-1.0,0.13527873725577066,-0.03563357476190043,inf,-0.27759313463381574,0.02458531302404432,-1.0,-1.0,-0.0972104742764962,0.025814505625677553,-0.017248257594928318,0.21858488592831504,-0.006528499964716272
379,2014,9,38,-0.12774953928693578,-0.18777248308402283,0.12183746115428251,-0.06161049601340307,0.190454107057608,-0.0971870301548815,-1.0,-0.1331474793810572,0.24963290376367375,-0.16829348869821326,0.03113301021202375,inf,0.08505292486853056,inf,0.2214364330510914,-0.1745391462044119,-0.14570364810171355,inf,0.015244072145416121,-0.07593883976186133,0.017321355675359973,-1.0,0.10800531261943003,inf,inf,0.029728149378653868,0.04521939456461688,0.10579857113382385,-0.06666160870203175,-0.020977156955409693
386,2014,9,39,0.08486808961070058,0.06772219618177222,-0.0926987006406943,-0.052349076071992906,-0.05028695502744562,0.055187947099718526,inf,0.028627775765351027,-0.3570073097970663,-0.12997660471965666,-0.01249719640003022,0.10814117221113606,-0.05847614285103098,-0.19988204517659536,-0.11074456985617798,0.16913431902241438,0.034178705332284176,0.021824890842369937,-1.0,0.5620504752934994,0.1071359734063626,inf,0.05635807742058696,-1.0,-0.01252126496075645,-0.02039905531214825,-0.1095650867691137,-0.02181761519641301,0.05573007676609221,-0.02748398731691082
393,2014,9,40,-0.2795341512323659,-0.17795855734269095,0.08774662402688538,0.262640640272197,-0.05989414140728999,0.10182207024419809,-0.010495109999904217,0.0003119969441300885,0.18918092869457181,0.1633140530412862,-1.0,-0.2221328422988168,0.06175723321479154,-0.3353402669240094,0.14619190835006068,0.09596042160022633,-0.1150978166408726,-0.20732495621570746,inf,-0.21024878312603257,-0.08897624776850532,-0.3544217631921597,-0.015410815190338045,0.0,0.0022014970654573585,-0.10546172910036111,0.09096589745851125,-0.012916257407658116,-0.06735324436576817,0.1878704162371041
400,2014,10,41,0.2814193654824002,0.18232054280778032,0.007668705404816567,0.0040255808314875186,0.07172602607786427,-0.14804826619766198,-0.06812388892019972,-0.009022756523750952,0.4154250219999376,0.34304309456320503,inf,0.5399154488330307,0.05096465498087155,0.5688574587986812,0.23747421921178313,0.15605674930555247,-0.03689155945276634,0.1652404294360228,0.12671740820942534,0.08786106883762335,-0.1298589348910878,0.46450578550328525,0.14391144164613845,inf,0.08234667163541554,0.06226152734041035,0.03206800841461166,0.05381961605147212,0.09510232459370971,0.02744987795020637
407,2014,10,42,0.09288493380373919,0.004669218013830356,-0.12087786394360545,-0.06604457138552478,-0.307349851310169,-0.01661805423241125,0.1556011281659757,0.011488217004980816,-0.0327591571625917,-0.2772269907371967,-0.1649090909090909,-0.14664292756759578,0.012312977545032577,-0.16160662527403158,-0.16451471688017627,-0.1266410549999003,0.17899820936176392,-0.2625367649503244,-0.44518954147758616,0.066674587083704,0.23438115461678954,-0.17902388632003352,-0.14265762285743022,-0.12449758789872933,-0.2296377980240678,-0.013705601480122676,-0.08123094078775761,-0.16895263273944827,-0.04999120619651576,-0.08466207511871693
414,2014,10,43,-0.10391535023930731,0.02806254649840012,0.10244593923490464,-0.1646732390051765,0.48172769098671964,0.10449183284653829,-0.20647436380538442,0.041320662985895096,0.11615692456994253,-0.10848222912769334,0.06627285154442619,-0.07185041622917376,-0.02142027511822353,0.18574796135420657,-0.10875973956647289,-0.1005969505283435,0.06143881185222688,0.20863934826313169,0.5709941048705343,0.12026108331633045,-0.3912096648080212,-1.0,-0.10028312759433988,0.2267923173229034,0.19537012740896254,0.04073363200010727,0.08531481394463492,0.09892956938605901,0.0403738365135875,-0.027278216173981518
421,2014,10,44,-0.3068538724511133,-0.005950455706132507,-0.05138208081618223,0.12177735843299042,-0.19369943049486504,-0.08824546803778488,0.42127513901046476,-0.06743923441582045,-0.11842365320277493,0.28459231163600207,0.27681211804046035,-0.12487094092949491,0.021924506159221258,-0.11602722038701452,0.10741913025433658,0.016062074845605512,-0.0925862852114756,-0.03682617138529187,-0.5158139915289932,-0.12517104322409056,0.40652093935601186,inf,0.13315365953789504,-0.09409365913266166,0.07123748862602364,-0.21674305738818833,0.0011819707603890617,-0.020852166065704725,-0.08516191322126854,0.04033042474806181
428,2014,11,45,0.4072724472158582,-0.04210558563919131,0.064925563445688,0.19444206266503183,0.18831802756543814,-0.01641936372807684,-0.08446997521010402,0.007035136883345228,-0.0953290088497224,-0.22603286379837262,-0.07297847092083287,0.11657390251852884,-0.07034398341257286,-0.12238684938722244,-0.34953533303960116,-0.0388227817166531,0.026384692232256368,0.18158745916978947,1.3370922685671651,0.25592408347086915,-0.042317650267013174,-0.0335925811277924,-0.15294963257305727,-0.12211914245930189,-0.09137649208339427,0.23517119440848822,-0.021971013471445144,0.039616937136404795,0.0587886419335768,-0.16548601889797754
435,2014,11,46,0.1455785886218517,0.04957999454342521,-0.04854640599516247,-0.23492656589195404,-0.11489630256983607,0.0007943350545387418,-0.09903214852272646,-0.020745358902918287,0.11859349898203608,0.11491265011681673,0.11808670164185142,0.06122300521544899,0.1555685197090424,0.5027888242565755,0.4982152995883402,0.11879769139979346,-0.4126873484808673,0.077732616324377,-0.008365005599320074,-0.1739727242868988,-0.1544794244999309,-1.0,0.1051541541057115,1.1594140350877193,0.3004933261498164,0.03988281104295677,0.03710973746331314,0.01591411986689506,0.0023237098799084865,0.194221508601772
442,2014,11,47,-0.19015840133991102,0.05178937341016909,0.11901321884917682,0.1596291997980417,0.16712452425299484,0.1921539210116956,-0.0998518946147986,0.034303160242103115,-0.020835282291353452,0.08287840176179628,-0.06585583731029776,0.12742689616268565,-0.13341955002671446,-1.0,-0.07556386585447927,-0.1775818839501958,0.6947590599220663,-0.08999898674457996,-0.14653654391452797,0.2926297862246041,-0.34325126228106284,inf,0.10849182647184841,-1.0,-0.3762937680233247,0.04413757612034597,-0.023304483411718535,0.03917615117577977,0.006374830604642945,-0.009159965232841683
449,2014,11,48,0.0540208579741952,-0.035271550154178266,-0.07384142023789608,-0.02963118801630993,-0.23502511969496231,-0.16112277590638335,0.1647275857762689,-0.12167250184437217,0.18063382693461372,0.038148750460641256,-0.06743206769878662,-0.04897618052716124,0.02818345507413933,inf,-0.09355544588878817,0.14992375483573506,0.019697475406597942,0.01707105287186339,-0.028925743953099547,-0.09083221230939142,-1.0,-1.0,0.47769500177795177,0.0,-1.0,-0.10023417045237404,-0.009325515225100944,0.0315870959204394,-0.0630133743988025,0.007877562890626244
456,2014,12,49,0.099871499256319,-0.11584618103636002,0.006269848958979418,0.02877046188677257,0.38542984382392675,0.09574772871238069,-0.15975283091415182,0.13751591350763914,-0.26022293723469847,-0.12722223677783395,0.11540697339794881,-0.15096759745846666,-0.04958759961977122,-1.0,0.28705699970049303,-0.15119990488603563,-0.07967327473409502,-0.05808062101498701,-0.043786474545763454,-0.23581687882741764,0.0,0.0,-0.2573880700500568,inf,inf,0.10649975402524214,-0.047037326213798636,-0.04132228264597382,0.019909265225208417,-0.09519464761472274
463,2014,12,50,0.07946987333393829,0.06508367782840607,0.04720288324566346,0.045356504370744455,-0.1983975560378859,0.1124447866961904,0.22081249338052156,-0.13666673557550157,0.02898857277780298,0.20172045351243484,-1.0,0.11879656704321717,-0.013066016545533299,inf,-0.2552300830501929,0.23555845630762917,0.16705833469167164,0.16858440653872964,0.08722261048542634,-0.023897131571871344,inf,0.0,0.01479250429307477,-1.0,-0.42448650884940653,0.07266118119726905,0.07653883556416119,0.059396739416177846,-0.043685022310795074,0.0765618135899977
470,2014,12,51,-0.4425220687964423,0.08912463104701263,-0.12442832615410804,0.01609517073376132,-0.044589875847524385,-0.10738881686761426,0.10168797119105943,0.1698977564256403,-0.15252970390482568,-1.0,0.0,-0.03139871909209202,0.004772717465403753,0.13474492217893985,0.1450690064069453,-0.018441884435483447,0.0015519682809401747,-0.07918811592434527,0.17635509669698846,0.20324095573882262,-0.014634944555896978,0.0,-0.05008405316859388,inf,-0.0045806046342348195,-0.3483180009439738,-0.03688953425519359,-0.08942252020085384,0.11543159807457903,0.09428412402917985
477,2014,12,52,0.5495016792121163,-0.10191903319317419,0.05203117116511713,0.16648675325801277,0.04706204418347437,0.21679876707841972,-0.1647966068431851,0.05650475633753271,0.40993284445586564,inf,inf,-0.07551227851597497,0.09335323237130821,0.1607850172201557,0.019253534207707368,0.09974364771761679,-0.1343999771336607,-0.09012189470745513,-0.1436461776421729,-0.17585966432906686,-0.0018312786215043397,0.0,-0.18115812345471927,0.22743442868561048,-1.0,0.5196106343325284,0.08793876881447882,-0.05449548435938989,-0.0008382937389833645,-0.06340470633247153
484,2014,12,1,0.052123780405380904,-0.08623510549455426,0.046154993612162576,-0.10289386360778296,0.04296218426446252,-0.16703495609775332,0.18160959919191266,-0.2793937757547562,0.1172182505024888,0.21607311366914006,0.09893137879792735,-0.020168081367754165,-0.06460565474234026,0.010548561407785373,0.03129949329763426,0.12776626878098196,0.280090293914401,0.04777460996853988,0.1225428491722742,-1.0,-0.17413753886728855,0.0,0.24441033137849644,-0.1345592462537215,inf,-0.13519487970386557,-0.09016981928526924,0.09534460126712618,-0.19616490384341756,0.009000364962904905
491,2015,1,2,0.032134503034900064,0.07121395719404133,-0.02568365098976,-0.09499408051922209,-0.013472322102334844,-0.08837688467159188,-0.12637494724623788,0.29554719503979365,-0.1314923726070636,-0.15586737563687492,-0.09888164754302475,-0.01082534648813005,0.020937943716126783,0.06858568685919053,-0.1553135628705038,-0.34763791512174014,-0.26843944194365044,-0.027473130181795313,-0.4435076884483561,inf,0.27880259635271276,inf,-0.11647384041876618,0.6860508340622822,0.010439192668108221,0.05253626465590422,0.006278141010454208,-0.032478185595535614,0.17342158013348707,-0.15707180771841067
498,2015,1,3,0.0520209128618081,0.20245294762950494,0.07510015303956497,-0.04555003793154788,-0.0576063412028297,0.1975560860640102,-0.09634661222499419,0.16129556776012666,-0.2177394263655832,0.05470887990835438,0.047762890854428086,0.33332550153802165,0.13987296308207675,0.03105428258012677,-0.03377330572241877,0.5075171560729212,0.11343372189912238,0.027345001996763152,0.37149589670611727,0.11538520807894392,-0.22465897409473312,0.513127555233009,0.12808308701304494,-0.1884806649502493,-1.0,0.10538201784546586,0.11565372933800133,0.05253848444465814,0.15349607979804847,0.20247839991044025
505,2015,1,4,-0.21923116899645567,-0.07816409694240667,-0.15878215253472217,-0.01847100400314694,0.08732543740987775,-0.07290148597038726,-0.013456299005061956,-0.16568099654172785,-0.07203963899475418,0.1247335116518693,-0.03243037220936851,-0.17518540805684757,-0.10259854258685286,-0.3753495602456659,0.2698958619370817,0.03303134177570133,0.04861096611976179,0.010310911820720303,0.32751765934976373,0.15320826390037445,0.15733878293480275,-0.5287508714113696,0.02567539333420954,-0.09151972272128028,inf,-0.146504460205216,-0.10309265581789717,-0.04250528731263514,-0.10605730247709844,0.0409386268682832
512,2015,1,5,0.3118822071547098,-0.11791282742036235,0.1468584076218029,0.04235098167341511,-0.09969922586524016,-0.01969076460032304,0.002857604189709484,-0.03689754296524095,0.5787845701947314,-0.15316957370015993,0.09902963781791119,0.13904037921881662,-0.018995032117531285,0.24819792504516647,-0.37437033015128884,0.04024462984633881,-0.038560606149359744,0.054771020094962264,-0.2936629573837506,-0.11469659153636036,-0.08690370434370831,1.2896986054880792,-0.24498252440918467,-0.04845879716774326,0.014489684122857893,0.10215054840326387,-0.028219384984531914,0.007561107670225775,-0.019596506761425325,-0.00501713577458518
519,2015,2,6,0.09499684496204486,0.0481101689273038,-0.11847650119916675,0.030597155742010607,0.11950127744681427,0.1063055179072081,0.06532498118651198,0.10609147994406998,-0.23886569514942269,0.0453130742669865,-0.12466077231148154,-0.07859428095062349,-0.13016073033286746,0.05382635175275752,0.40201395613009616,-0.02716007327964909,0.005804281647505016,-0.007125977978444831,0.19074882128665616,0.15950394740863172,-0.19307088665637884,-1.0,0.12323442328925127,-0.015786591916292614,0.09192679547494631,0.05563915003823516,-0.038985297553378984,-0.035436463457340084,0.027233742964362317,0.05088115276751237
526,2015,2,7,-0.18086468171250303,-0.10339234684046772,0.10216184310558774,0.010727444245807849,-0.09123457025712556,-0.01741902194496603,0.14408916179585618,-0.07722019478771136,0.08233995098158231,0.032181789544861505,-0.04065376195925241,-0.08938255853058286,0.08559882496790405,0.08287433411434653,0.3674512688830549,-0.21306556394771492,0.00492933060942069,-0.35664314658304586,0.05182964057265749,-0.20682019190313217,0.26415854373932035,0.0,0.10519344291696187,-0.06912199062681534,-0.02983076546816188,-0.020874560767199735,0.006359379449352165,-0.014008589595384091,-0.048271808586615284,-0.14381941394114295
